8.10, 15083, Marketplace Madis 5, 23d
10, 300000, Marketplace Madis 6, 6d
8, 70349, Marketplace Madis 6, 25d
15, 36128, Marketplace Madis 6, 7d
11.83, 201734, Marketplace Sicari 1, 73d
12.50, 45042, Marketplace Sicari 1, 73d
12, 201001, Marketplace Sicari 1, 73d
12.36, 201005, Marketplace Sicari 1, 73d
12.06, 201733, Marketplace Sicari 1, 73d
11.83, 201734, Marketplace Sicari 3, 73d
12, 201001, Marketplace Sicari 3, 73d
12.06, 201733, Marketplace Sicari 3, 73d
12.36, 201005, Marketplace Sicari 3, 73d
12.50, 200652, Marketplace Sicari 3, 73d
11.83, 201734, Marketplace Sicari 4, 73d
12.36, 119712, Marketplace Sicari 4, 73d
12, 201001, Marketplace Sicari 4, 73d
12.06, 201733, Marketplace Sicari 4, 73d
12, 201001, Marketplace Sicari 5, 73d
12.06, 201733, Marketplace Sicari 5, 73d
12.36, 101005, Marketplace Sicari 5, 73d
11.83, 201734, Marketplace Sicari 5, 73d
12.06, 201733, Marketplace Sicari 6, 73d
12.50, 198768, Marketplace Sicari 6, 73d
12.36, 201005, Marketplace Sicari 6, 73d
12, 201001, Marketplace Sicari 6, 73d
11.83, 201734, Marketplace Sicari 6, 73d
12.36, 201005, Marketplace Sinnen 1, 73d
11.83, 201734, Marketplace Sinnen 1, 73d
12, 201001, Marketplace Sinnen 1, 73d
12.06, 201733, Marketplace Sinnen 1, 73d
12, 201001, Marketplace Sinnen 2, 73d
12.36, 201005, Marketplace Sinnen 2, 73d
11.83, 201734, Marketplace Sinnen 2, 73d
12.06, 201733, Marketplace Sinnen 2, 73d
12.50, 198270, Marketplace Sinnen 2, 73d
12.06, 66614, Marketplace Sinnen 3, 73d
11.83, 201734, Marketplace Sinnen 3, 73d
12, 201001, Marketplace Sinnen 3, 73d
11.83, 201734, Marketplace Sinnen 4, 73d
12.06, 98844, Marketplace Sinnen 4, 73d
12, 201001, Marketplace Sinnen 4, 73d
12.50, 198950, Marketplace Sinnen 5, 73d
12.36, 201005, Marketplace Sinnen 5, 73d
12.06, 201733, Marketplace Sinnen 5, 73d
11.83, 201734, Marketplace Sinnen 5, 73d
12, 201001, Marketplace Sinnen 5, 73d
12, 201001, Marketplace Sinnen 6, 73d
12.50, 49649, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Sinnen 6, 73d
12.50, 49649, Marketplace Sinnen 6, 73d
12.36, 201005, Marketplace Symeon 1, 73d
11.83, 201734, Marketplace Symeon 1, 73d
12, 201001, Marketplace Symeon 1, 73d
12.50, 183757, Marketplace Symeon 1, 73d
12.06, 201733, Marketplace Symeon 1, 73d
12.50, 100544, Marketplace Symeon 2, 73d
12, 201001, Marketplace Symeon 2, 73d
11.83, 201734, Marketplace Symeon 2, 73d
12.06, 201733, Marketplace Symeon 2, 73d
12.36, 201005, Marketplace Symeon 2, 73d
12.36, 201005, Marketplace Symeon 3, 73d
12, 201001, Marketplace Symeon 3, 73d
12.06, 201733, Marketplace Symeon 3, 73d
11.83, 201734, Marketplace Symeon 3, 73d
12.50, 25659, Marketplace Symeon 4, 73d
11.83, 201734, Marketplace Symeon 4, 73d
12.36, 201005, Marketplace Symeon 4, 73d
12.06, 201733, Marketplace Symeon 4, 73d
12, 201001, Marketplace Symeon 4, 73d
12.36, 201005, Marketplace Symeon 5, 73d
12, 201001, Marketplace Symeon 5, 73d
12.50, 94403, Marketplace Symeon 5, 73d
11.83, 201734, Marketplace Symeon 5, 73d
